"Head X","Head Y","Head Z","Neck X","Neck Y","Neck Z","SpineShoulder X","SpineShoulder Y","SpineShoulder Z","SpineMid X","SpineMid Y","SpineMid Z","SpineBase X","SpineBase Y","SpineBase Z","ShoulderLeft X","ShoulderLeft Y","ShoulderLeft Z","ShoulderRight X","ShoulderRight Y","ShoulderRight Z","ElbowLeft X","ElbowLeft Y","ElbowLeft Z","ElbowRight X","ElbowRight Y","ElbowRight Z","WristLeft X","WristLeft Y","WristLeft Z","WristRight X","WristRight Y","WristRight Z","HipLeft X","HipLeft Y","HipLeft Z","HipRight X","HipRight Y","HipRight Z","KneeLeft X","KneeLeft Y","KneeLeft Z","KneeRight X","KneeRight Y","KneeRight Z","AnkleLeft X","AnkleLeft Y","AnkleLeft Z","AnkleRight X","AnkleRight Y","AnkleRight Z","Timestamp"
"-0.1577","0.5625","2.3521","-0.1283","0.4245","2.3813","-0.1283","0.4245","2.3813","-0.1137","0.2919","2.3820","-0.1042","-0.1329","2.4801","-0.3015","0.4053","2.3410","0.0539","0.4523","2.3958","-0.3462","0.1219","2.3464","0.1207","0.1630","2.4043","-0.3154","-0.1162","2.3376","0.1115","-0.0821","2.3695","-0.2024","-0.1362","2.4653","-0.0053","-0.1297","2.4805","-0.2177","-0.5349","2.4733","-0.0132","-0.5295","2.5023","-0.2329","-0.8918","2.5391","-0.0135","-0.8584","2.5476","00:28:48.649 AM"
"-0.1563","0.5505","2.3389","-0.1283","0.4216","2.3813","-0.1283","0.4216","2.3813","-0.1137","0.2886","2.3892","-0.1053","-0.1454","2.5040","-0.3012","0.4039","2.3376","0.0538","0.4473","2.3922","-0.3462","0.1183","2.3485","0.1210","0.1609","2.4100","-0.3153","-0.1167","2.3407","0.1056","-0.0868","2.3740","-0.2053","-0.1487","2.4990","-0.0052","-0.1421","2.4893","-0.2138","-0.5446","2.4757","-0.0133","-0.5287","2.5086","-0.2328","-0.8927","2.5377","-0.0135","-0.8590","2.5513","00:28:48.692 AM"
"-0.1553","0.5376","2.3347","-0.1283","0.4217","2.3797","-0.1283","0.4217","2.3797","-0.1136","0.2887","2.3908","-0.1065","-0.1527","2.5152","-0.3012","0.4001","2.3376","0.0537","0.4412","2.3888","-0.3470","0.1046","2.3558","0.1213","0.1563","2.4088","-0.3150","-0.1193","2.3478","0.1042","-0.0945","2.3960","-0.2077","-0.1584","2.5272","-0.0053","-0.1492","2.5305","-0.2143","-0.5468","2.4750","-0.0133","-0.5279","2.5090","-0.2328","-0.8920","2.5372","-0.0135","-0.8585","2.5514","00:28:48.715 AM"
"-0.1415","0.5123","2.3173","-0.1252","0.4072","2.3766","-0.1252","0.4072","2.3766","-0.1135","0.2754","2.3908","-0.1065","-0.1611","2.5461","-0.3012","0.3852","2.3376","0.0537","0.4393","2.3888","-0.3504","0.1005","2.3790","0.1214","0.1341","2.4137","-0.3154","-0.1200","2.3642","0.1042","-0.0971","2.4028","-0.2081","-0.1636","2.5322","-0.0053","-0.1562","2.5544","-0.2151","-0.5438","2.4763","-0.0133","-0.5287","2.5122","-0.2327","-0.8925","2.5375","-0.0135","-0.8584","2.5511","00:28:48.751 AM"
"-0.1370","0.5015","2.3000","-0.1204","0.3805","2.3688","-0.1204","0.3805","2.3688","-0.1135","0.2618","2.3921","-0.1071","-0.1667","2.5604","-0.3012","0.3760","2.3382","0.0536","0.4329","2.3765","-0.3516","0.0897","2.3868","0.1215","0.1341","2.4173","-0.3153","-0.1252","2.3698","0.1006","-0.1048","2.4090","-0.2093","-0.1671","2.5468","-0.0054","-0.1637","2.5718","-0.2151","-0.5410","2.4768","-0.0133","-0.5236","2.5100","-0.2293","-0.8902","2.5370","-0.0135","-0.8598","2.5522","00:28:48.783 AM"
"-0.1317","0.5014","2.2928","-0.1203","0.3805","2.3684","-0.1203","0.3805","2.3684","-0.1134","0.2562","2.3933","-0.1100","-0.1673","2.5604","-0.3013","0.3706","2.3392","0.0571","0.3899","2.3640","-0.3531","0.0897","2.3972","0.1216","0.1118","2.4173","-0.3136","-0.1292","2.3828","0.0939","-0.1048","2.4090","-0.2100","-0.1697","2.5546","-0.0093","-0.1638","2.5718","-0.2144","-0.5416","2.4760","-0.0132","-0.5236","2.5059","-0.2250","-0.8881","2.5371","-0.0135","-0.8584","2.5502","00:28:48.851 AM"
"-0.1269","0.4614","2.2745","-0.1203","0.3594","2.3677","-0.1203","0.3594","2.3677","-0.1119","0.2447","2.3932","-0.1117","-0.1698","2.5683","-0.2945","0.3619","2.3424","0.0605","0.3672","2.3649","-0.3550","0.0716","2.4100","0.1218","0.0932","2.4190","-0.3125","-0.1433","2.4053","0.0891","-0.1188","2.4174","-0.2100","-0.1766","2.5546","-0.0132","-0.1671","2.5863","-0.2188","-0.5244","2.4750","-0.0133","-0.5037","2.5075","-0.2248","-0.8797","2.5364","-0.0179","-0.8453","2.5436","00:28:48.884 AM"
"-0.1261","0.4463","2.2683","-0.1203","0.3547","2.3672","-0.1203","0.3547","2.3672","-0.1129","0.2372","2.3980","-0.1122","-0.1716","2.5868","-0.2942","0.3521","2.3430","0.0606","0.3672","2.3630","-0.3567","0.0683","2.4180","0.1218","0.0881","2.4250","-0.3115","-0.1433","2.4098","0.0872","-0.1217","2.4193","-0.2110","-0.1766","2.5660","-0.0132","-0.1665","2.5992","-0.2184","-0.5203","2.4746","-0.0133","-0.4996","2.5064","-0.2248","-0.8793","2.5365","-0.0190","-0.8412","2.5420","00:28:48.917 AM"
"-0.1215","0.4201","2.2661","-0.1203","0.3372","2.3672","-0.1203","0.3372","2.3672","-0.1129","0.2172","2.4006","-0.1122","-0.1734","2.6047","-0.2948","0.3441","2.3435","0.0605","0.3493","2.3648","-0.3584","0.0503","2.4376","0.1218","0.0821","2.4264","-0.3098","-0.1534","2.4098","0.0831","-0.1336","2.4210","-0.2111","-0.1789","2.5960","-0.0132","-0.1680","2.6076","-0.2184","-0.5174","2.4668","-0.0110","-0.4962","2.5024","-0.2203","-0.8757","2.5360","-0.0212","-0.8360","2.5410","00:28:48.952 AM"
"-0.1160","0.4063","2.2617","-0.1203","0.3288","2.3672","-0.1203","0.3288","2.3672","-0.1123","0.2172","2.4006","-0.1122","-0.1734","2.6113","-0.2948","0.3168","2.3438","0.0606","0.3339","2.3692","-0.3609","0.0432","2.4514","0.1198","0.0658","2.4328","-0.3056","-0.1616","2.4162","0.0683","-0.1445","2.4275","-0.2112","-0.1789","2.5960","-0.0132","-0.1695","2.6220","-0.2184","-0.4939","2.4672","-0.0107","-0.4835","2.5024","-0.2191","-0.8764","2.5333","-0.0213","-0.8369","2.5410","00:28:48.986 AM"
"-0.1073","0.3379","2.2602","-0.1135","0.2799","2.3705","-0.1135","0.2799","2.3705","-0.1094","0.1782","2.4088","-0.1123","-0.1803","2.6134","-0.2908","0.2687","2.3500","0.0609","0.2970","2.3915","-0.3668","-0.0025","2.4828","0.1173","0.0165","2.4546","-0.2998","-0.1798","2.4480","0.0423","-0.1702","2.4340","-0.2134","-0.1871","2.6097","-0.0133","-0.1734","2.6474","-0.2165","-0.4565","2.4446","0.0037","-0.4476","2.4966","-0.2192","-0.8761","2.5342","-0.0213","-0.8381","2.5398","00:28:49.018 AM"
"-0.1045","0.3242","2.2629","-0.1121","0.2534","2.3800","-0.1121","0.2534","2.3800","-0.1098","0.1551","2.4295","-0.1126","-0.1894","2.6532","-0.2887","0.2305","2.3573","0.0611","0.2838","2.4032","-0.3688","-0.0200","2.4828","0.1173","-0.0192","2.4852","-0.2998","-0.1901","2.4480","0.0410","-0.1787","2.4407","-0.2168","-0.2055","2.6342","-0.0132","-0.1830","2.6697","-0.2165","-0.4582","2.4432","0.0037","-0.4435","2.4900","-0.2252","-0.8768","2.5265","-0.0201","-0.8428","2.5388","00:28:49.054 AM"
"-0.1019","0.2788","2.2617","-0.1099","0.2269","2.3878","-0.1099","0.2269","2.3878","-0.1093","0.1317","2.4342","-0.1123","-0.2099","2.6599","-0.2850","0.2175","2.3683","0.0653","0.2492","2.4032","-0.3743","-0.0393","2.5073","0.1190","-0.0315","2.4938","-0.2969","-0.2002","2.4558","0.0368","-0.2028","2.4407","-0.2178","-0.2175","2.6385","-0.0093","-0.2023","2.6697","-0.2165","-0.4587","2.4378","0.0099","-0.4460","2.4836","-0.2272","-0.8780","2.5247","-0.0200","-0.8445","2.5411","00:28:49.085 AM"
"-0.0980","0.2451","2.2713","-0.1099","0.2004","2.3918","-0.1099","0.2004","2.3918","-0.1081","0.1075","2.4342","-0.1117","-0.2327","2.6633","-0.2850","0.1913","2.3796","0.0697","0.2221","2.4182","-0.3789","-0.0592","2.5298","0.1182","-0.0571","2.5128","-0.2921","-0.2171","2.4692","0.0326","-0.2209","2.4535","-0.2154","-0.2314","2.6519","-0.0055","-0.2272","2.6800","-0.2161","-0.4599","2.4373","0.0251","-0.4397","2.4718","-0.2308","-0.8816","2.5196","-0.0147","-0.8506","2.5414","00:28:49.120 AM"
"-0.0876","0.1801","2.2918","-0.1054","0.1634","2.4380","-0.1054","0.1634","2.4380","-0.1071","0.0715","2.4727","-0.1103","-0.2525","2.6752","-0.2811","0.1560","2.4308","0.0704","0.1711","2.4320","-0.3837","-0.0913","2.5604","0.1206","-0.1009","2.5435","-0.2887","-0.2330","2.5094","0.0328","-0.2531","2.4810","-0.2161","-0.2637","2.6555","-0.0054","-0.2483","2.6965","-0.2199","-0.4726","2.4344","0.0357","-0.4582","2.4640","-0.2333","-0.8883","2.5113","0.0102","-0.8738","2.5524","00:28:49.152 AM"
"-0.0847","0.1679","2.3347","-0.1038","0.1282","2.4576","-0.1038","0.1282","2.4576","-0.1055","0.0376","2.4881","-0.1096","-0.2759","2.6765","-0.2820","0.1203","2.4308","0.0705","0.1458","2.4593","-0.3851","-0.1139","2.5604","0.1220","-0.1232","2.5632","-0.2920","-0.2457","2.5147","0.0329","-0.2684","2.4883","-0.2108","-0.2790","2.6571","-0.0054","-0.2727","2.6960","-0.2232","-0.4752","2.4325","0.0357","-0.4616","2.4625","-0.2356","-0.8940","2.5075","0.0141","-0.8768","2.5553","00:28:49.187 AM"
"-0.0831","0.1496","2.3353","-0.1030","0.0994","2.4685","-0.1030","0.0994","2.4685","-0.1053","0.0080","2.4968","-0.1073","-0.2919","2.6787","-0.2822","0.1036","2.4574","0.0710","0.1118","2.4718","-0.3873","-0.1139","2.5782","0.1347","-0.1323","2.5632","-0.2952","-0.2521","2.5202","0.0331","-0.2808","2.5011","-0.2059","-0.2875","2.6626","-0.0054","-0.2965","2.6994","-0.2246","-0.4756","2.4327","0.0402","-0.4621","2.4617","-0.2394","-0.8934","2.5030","0.0124","-0.8768","2.5478","00:28:49.220 AM"
"-0.0809","0.1344","2.3886","-0.1022","0.0888","2.4846","-0.1022","0.0888","2.4846","-0.1044","-0.0032","2.5090","-0.1054","-0.3105","2.6858","-0.2845","0.0843","2.4978","0.0713","0.0929","2.5083","-0.3892","-0.1358","2.6070","0.1378","-0.1607","2.5792","-0.2933","-0.2695","2.5373","0.0332","-0.2958","2.5112","-0.2014","-0.3148","2.6626","-0.0054","-0.3061","2.6994","-0.2271","-0.4785","2.4353","0.0447","-0.4621","2.4628","-0.2390","-0.8948","2.5036","0.0102","-0.8739","2.5622","00:28:49.254 AM"
"-0.0795","0.1274","2.4831","-0.1011","0.0645","2.5756","-0.1011","0.0645","2.5756","-0.1031","-0.0353","2.5682","-0.1031","-0.3409","2.7000","-0.2841","0.0576","2.5794","0.0735","0.0667","2.5530","-0.3892","-0.1675","2.6518","0.1401","-0.1899","2.6263","-0.2944","-0.2848","2.5597","0.0334","-0.3012","2.5215","-0.2007","-0.3416","2.6937","-0.0054","-0.3399","2.7108","-0.2378","-0.4808","2.4423","0.0478","-0.4625","2.4622","-0.2381","-0.8880","2.5053","0.0102","-0.8564","2.5500","00:28:49.287 AM"
"-0.0785","0.1294","2.5052","-0.0992","0.0598","2.5955","-0.0992","0.0598","2.5955","-0.1035","-0.0338","2.5975","-0.1028","-0.3346","2.7085","-0.2846","0.0442","2.5794","0.0773","0.0719","2.5938","-0.3878","-0.1673","2.6632","0.1410","-0.1955","2.6512","-0.2959","-0.2890","2.5650","0.0323","-0.3034","2.5238","-0.2006","-0.3388","2.6999","-0.0054","-0.3420","2.7186","-0.2453","-0.4748","2.4438","0.0480","-0.4632","2.4687","-0.2383","-0.8880","2.5067","0.0102","-0.8518","2.5566","00:28:49.320 AM"
"-0.0770","0.1306","2.5230","-0.0984","0.0579","2.6130","-0.0984","0.0579","2.6130","-0.1034","-0.0366","2.6255","-0.1031","-0.3413","2.7253","-0.2860","0.0470","2.6208","0.0785","0.0686","2.6240","-0.3868","-0.1673","2.7086","0.1420","-0.1948","2.6548","-0.2976","-0.2919","2.5830","0.0322","-0.3049","2.5308","-0.2006","-0.3411","2.7199","-0.0055","-0.3415","2.7396","-0.2544","-0.4725","2.4666","0.0482","-0.4609","2.4865","-0.2383","-0.8872","2.5067","0.0102","-0.8398","2.5606","00:28:49.354 AM"
"-0.0771","0.1310","2.5735","-0.0984","0.0579","2.6623","-0.0984","0.0579","2.6623","-0.1034","-0.0366","2.6530","-0.1036","-0.3413","2.7323","-0.2848","0.0430","2.6644","0.0785","0.0686","2.6528","-0.3876","-0.1673","2.7205","0.1427","-0.1948","2.6614","-0.2987","-0.2919","2.6010","0.0269","-0.3049","2.5430","-0.1998","-0.3448","2.7199","-0.0055","-0.3417","2.7422","-0.2630","-0.4719","2.4666","0.0483","-0.4537","2.5128","-0.2385","-0.8852","2.5190","0.0102","-0.8350","2.5548","00:28:49.390 AM"
"-0.0784","0.1438","2.6479","-0.1012","0.0650","2.7392","-0.1012","0.0650","2.7392","-0.1047","-0.0285","2.7157","-0.1058","-0.3312","2.7507","-0.2888","0.0469","2.7145","0.0754","0.0770","2.7040","-0.3852","-0.1584","2.7770","0.1430","-0.1967","2.6770","-0.3007","-0.2829","2.6534","0.0180","-0.3000","2.5545","-0.2040","-0.3298","2.7529","-0.0056","-0.3260","2.7465","-0.2783","-0.4704","2.5076","0.0487","-0.4426","2.5128","-0.2373","-0.8826","2.5464","0.0068","-0.8314","2.5570","00:28:49.422 AM"
"-0.0611","0.1539","2.6864","-0.1012","0.0734","2.7533","-0.1012","0.0734","2.7533","-0.1072","-0.0231","2.7272","-0.1087","-0.3257","2.7507","-0.2913","0.0642","2.7488","0.0712","0.0819","2.7178","-0.3845","-0.1563","2.8055","0.1433","-0.1814","2.6837","-0.3015","-0.2844","2.6547","0.0010","-0.2898","2.5574","-0.2040","-0.3281","2.7557","-0.0096","-0.3233","2.7446","-0.2783","-0.4696","2.5098","0.0430","-0.4407","2.5112","-0.2379","-0.8802","2.5504","0.0023","-0.8271","2.5448","00:28:49.457 AM"
"-0.0609","0.1617","2.7073","-0.1080","0.0741","2.7843","-0.1080","0.0741","2.7843","-0.1121","-0.0229","2.7508","-0.1099","-0.3272","2.7533","-0.2954","0.0638","2.7783","0.0651","0.0878","2.7563","-0.3865","-0.1583","2.8385","0.1420","-0.1808","2.6938","-0.3027","-0.2846","2.6594","-0.0025","-0.2894","2.5612","-0.2122","-0.3281","2.7726","-0.0135","-0.3233","2.7411","-0.2857","-0.4670","2.5184","0.0379","-0.4395","2.5128","-0.2383","-0.8805","2.5560","-0.0009","-0.8280","2.5408","00:28:49.489 AM"
"-0.0525","0.1809","2.7710","-0.1183","0.0776","2.8133","-0.1183","0.0776","2.8133","-0.1188","-0.0205","2.7710","-0.1137","-0.3262","2.7506","-0.2990","0.0647","2.8232","0.0610","0.0908","2.8080","-0.3889","-0.1547","2.8478","0.1398","-0.1764","2.6988","-0.3047","-0.2823","2.6748","-0.0056","-0.2873","2.5633","-0.2163","-0.3286","2.7726","-0.0135","-0.3211","2.7416","-0.2884","-0.4662","2.5184","0.0255","-0.4396","2.5060","-0.2371","-0.8806","2.5542","-0.0016","-0.8291","2.5390","00:28:49.523 AM"
"-0.0497","0.2080","2.8218","-0.1286","0.0784","2.8653","-0.1286","0.0784","2.8653","-0.1267","-0.0198","2.8060","-0.1174","-0.3236","2.7426","-0.3078","0.0666","2.8475","0.0588","0.0960","2.8172","-0.3930","-0.1674","2.8528","0.1256","-0.1750","2.7350","-0.3082","-0.2860","2.6722","-0.0056","-0.2855","2.5698","-0.2177","-0.3323","2.7668","-0.0176","-0.3163","2.7225","-0.2871","-0.4619","2.5120","0.0118","-0.4372","2.4813","-0.2391","-0.8800","2.5616","-0.0196","-0.8290","2.5292","00:28:49.556 AM"
"-0.0520","0.2141","2.8376","-0.1356","0.0784","2.8785","-0.1356","0.0784","2.8785","-0.1285","-0.0200","2.8147","-0.1188","-0.3223","2.7340","-0.3114","0.0652","2.8640","0.0494","0.0962","2.8260","-0.3951","-0.1677","2.8582","0.1231","-0.1738","2.7425","-0.3099","-0.2860","2.6796","-0.0057","-0.2854","2.5790","-0.2184","-0.3331","2.7573","-0.0215","-0.3136","2.7181","-0.2894","-0.4619","2.4957","0.0129","-0.4392","2.4698","-0.2402","-0.8796","2.5545","-0.0290","-0.8313","2.5269","00:28:49.590 AM"
"-0.0541","0.2217","2.8857","-0.1363","0.0787","2.8935","-0.1363","0.0787","2.8935","-0.1294","-0.0200","2.8241","-0.1192","-0.3225","2.7280","-0.3188","0.0655","2.8724","0.0494","0.0959","2.8310","-0.3963","-0.1692","2.8663","0.1179","-0.1682","2.7605","-0.3113","-0.2878","2.6798","-0.0057","-0.2854","2.5853","-0.2198","-0.3328","2.7549","-0.0216","-0.3119","2.7054","-0.2845","-0.4613","2.4908","0.0129","-0.4383","2.4713","-0.2411","-0.8785","2.5518","-0.0328","-0.8293","2.5263","00:28:49.623 AM"
"-0.0551","0.2345","2.9104","-0.1393","0.0789","2.8986","-0.1393","0.0789","2.8986","-0.1331","-0.0197","2.8270","-0.1205","-0.3228","2.7270","-0.3188","0.0660","2.8918","0.0466","0.0967","2.8538","-0.3963","-0.1692","2.8683","0.1179","-0.1657","2.7800","-0.3113","-0.2899","2.6735","-0.0091","-0.2844","2.5975","-0.2199","-0.3328","2.7453","-0.0216","-0.3115","2.7021","-0.2755","-0.4614","2.4848","0.0118","-0.4438","2.4745","-0.2392","-0.8764","2.5522","-0.0312","-0.8320","2.5296","00:28:49.657 AM"
"-0.0803","0.2400","2.9257","-0.1396","0.0890","2.9193","-0.1396","0.0890","2.9193","-0.1341","-0.0114","2.8402","-0.1207","-0.3213","2.7216","-0.3226","0.0722","2.9295","0.0431","0.0974","2.8760","-0.3969","-0.1696","2.8764","0.1147","-0.1635","2.8003","-0.3090","-0.2901","2.6788","0.0008","-0.2885","2.6252","-0.2200","-0.3302","2.7352","-0.0217","-0.3103","2.7016","-0.2645","-0.4622","2.4842","0.0226","-0.4559","2.4818","-0.2381","-0.8738","2.5462","-0.0251","-0.8302","2.5254","00:28:49.690 AM"
"-0.0840","0.2481","2.9445","-0.1430","0.0890","2.9250","-0.1430","0.0890","2.9250","-0.1345","-0.0115","2.8437","-0.1193","-0.3195","2.7156","-0.3241","0.0720","2.9243","0.0383","0.0977","2.8840","-0.3966","-0.1695","2.8754","0.1150","-0.1627","2.8068","-0.3031","-0.2907","2.6773","0.0024","-0.2916","2.6310","-0.2187","-0.3284","2.7319","-0.0217","-0.3105","2.6965","-0.2622","-0.4615","2.4828","0.0329","-0.4605","2.4848","-0.2384","-0.8720","2.5475","-0.0238","-0.8289","2.5238","00:28:49.726 AM"
"-0.0909","0.2523","2.9525","-0.1492","0.0890","2.9248","-0.1492","0.0890","2.9248","-0.1347","-0.0115","2.8429","-0.1198","-0.3178","2.7118","-0.3270","0.0720","2.9282","0.0384","0.0983","2.9003","-0.3894","-0.1695","2.8728","0.1108","-0.1613","2.8190","-0.3008","-0.2915","2.6878","0.0119","-0.2955","2.6364","-0.2183","-0.3261","2.7306","-0.0218","-0.3106","2.6904","-0.2582","-0.4622","2.4814","0.0391","-0.4605","2.4845","-0.2388","-0.8720","2.5432","-0.0238","-0.8292","2.5215","00:28:49.758 AM"
"-0.0943","0.2526","2.9561","-0.1492","0.0890","2.9263","-0.1492","0.0890","2.9263","-0.1346","-0.0114","2.8445","-0.1198","-0.3155","2.7046","-0.3299","0.0721","2.9322","0.0385","0.0991","2.9248","-0.3876","-0.1696","2.8743","0.1100","-0.1592","2.8202","-0.2984","-0.2923","2.6943","0.0160","-0.2957","2.6528","-0.2168","-0.3226","2.7275","-0.0218","-0.3105","2.6849","-0.2544","-0.4649","2.4812","0.0391","-0.4624","2.4833","-0.2382","-0.8732","2.5476","-0.0164","-0.8111","2.5162","00:28:49.791 AM"
"-0.0976","0.2555","2.9617","-0.1493","0.0891","2.9296","-0.1493","0.0891","2.9296","-0.1342","-0.0110","2.8433","-0.1124","-0.3147","2.7024","-0.3307","0.0720","2.9206","0.0388","0.0992","2.9270","-0.3873","-0.1694","2.8720","0.1070","-0.1579","2.8220","-0.2986","-0.2917","2.7046","0.0188","-0.2972","2.6623","-0.2095","-0.3214","2.7203","-0.0139","-0.3101","2.6706","-0.2442","-0.4644","2.4743","0.0443","-0.4627","2.4842","-0.2356","-0.8714","2.5438","-0.0133","-0.8086","2.5102","00:28:49.825 AM"
"-0.1119","0.2524","2.9610","-0.1494","0.0892","2.9302","-0.1494","0.0892","2.9302","-0.1341","-0.0111","2.8432","-0.1114","-0.3158","2.6902","-0.3311","0.0719","2.9160","0.0389","0.0994","2.9324","-0.3872","-0.1695","2.8733","0.1115","-0.1579","2.8243","-0.2984","-0.2876","2.7060","0.0188","-0.2972","2.6624","-0.2092","-0.3222","2.7109","-0.0139","-0.3106","2.6706","-0.2437","-0.4659","2.4648","0.0480","-0.4606","2.4828","-0.2347","-0.8713","2.5397","-0.0133","-0.8086","2.5093","00:28:49.859 AM"
"-0.1217","0.2402","2.9604","-0.1494","0.0892","2.9304","-0.1494","0.0892","2.9304","-0.1340","-0.0111","2.8433","-0.1114","-0.3158","2.6853","-0.3280","0.0719","2.9120","0.0389","0.0994","2.9346","-0.3871","-0.1692","2.8685","0.1159","-0.1579","2.8248","-0.2982","-0.2914","2.7050","0.0188","-0.2973","2.6634","-0.2093","-0.3220","2.7075","-0.0139","-0.3105","2.6666","-0.2411","-0.4657","2.4622","0.0480","-0.4599","2.4750","-0.2338","-0.8721","2.5423","-0.0133","-0.8069","2.5088","00:28:49.892 AM"
"-0.1315","0.2394","2.9617","-0.1494","0.0892","2.9312","-0.1494","0.0892","2.9312","-0.1338","-0.0112","2.8432","-0.1115","-0.3162","2.6853","-0.3280","0.0718","2.9120","0.0390","0.0996","2.9388","-0.3867","-0.1690","2.8655","0.1160","-0.1580","2.8266","-0.2982","-0.2924","2.7047","0.0188","-0.2973","2.6633","-0.2091","-0.3195","2.7054","-0.0139","-0.3107","2.6642","-0.2411","-0.4655","2.4622","0.0480","-0.4605","2.4708","-0.2332","-0.8727","2.5500","-0.0132","-0.8085","2.5074","00:28:49.926 AM"
"-0.1453","0.2201","2.9637","-0.1496","0.0892","2.9337","-0.1496","0.0892","2.9337","-0.1340","-0.0111","2.8439","-0.1113","-0.3167","2.6868","-0.3215","0.0719","2.9148","0.0390","0.0997","2.9413","-0.3858","-0.1686","2.8586","0.1160","-0.1580","2.8273","-0.2985","-0.2923","2.7153","0.0188","-0.2973","2.6628","-0.2090","-0.3191","2.7083","-0.0139","-0.3107","2.6645","-0.2411","-0.4661","2.4649","0.0479","-0.4594","2.4672","-0.2338","-0.8781","2.5397","-0.0132","-0.8087","2.5088","00:28:49.959 AM"
"-0.1479","0.1947","2.9649","-0.1495","0.0893","2.9332","-0.1495","0.0893","2.9332","-0.1343","-0.0110","2.8436","-0.1121","-0.3166","2.6883","-0.3214","0.0671","2.9092","0.0390","0.0996","2.9410","-0.3859","-0.1687","2.8593","0.1160","-0.1580","2.8273","-0.2983","-0.2928","2.7098","0.0188","-0.2973","2.6626","-0.2089","-0.3191","2.7114","-0.0139","-0.3107","2.6616","-0.2467","-0.4658","2.4680","0.0479","-0.4594","2.4672","-0.2340","-0.8780","2.5342","-0.0132","-0.8082","2.5077","00:28:49.993 AM"
"-0.1508","0.1739","2.9658","-0.1495","0.0893","2.9333","-0.1495","0.0893","2.9333","-0.1346","-0.0108","2.8454","-0.1145","-0.3164","2.6901","-0.3208","0.0718","2.9098","0.0390","0.0996","2.9408","-0.3858","-0.1686","2.8587","0.1160","-0.1580","2.8282","-0.2978","-0.2939","2.7092","0.0188","-0.2975","2.6635","-0.2118","-0.3193","2.7217","-0.0180","-0.3107","2.6640","-0.2497","-0.4660","2.4708","0.0479","-0.4594","2.4666","-0.2366","-0.8799","2.5415","-0.0133","-0.8068","2.5085","00:28:50.028 AM"
"-0.1543","0.1787","2.9668","-0.1495","0.0893","2.9328","-0.1495","0.0893","2.9328","-0.1349","-0.0107","2.8448","-0.1163","-0.3166","2.6955","-0.3207","0.0717","2.9084","0.0389","0.0996","2.9403","-0.3857","-0.1686","2.8583","0.1160","-0.1625","2.8282","-0.2972","-0.2939","2.7060","0.0188","-0.2974","2.6623","-0.2128","-0.3193","2.7203","-0.0194","-0.3108","2.6639","-0.2497","-0.4662","2.4696","0.0480","-0.4596","2.4704","-0.2391","-0.8802","2.5430","-0.0133","-0.8068","2.5087","00:28:50.060 AM"
"-0.1530","0.1697","2.9832","-0.1495","0.0847","2.9325","-0.1495","0.0847","2.9325","-0.1361","-0.0150","2.8448","-0.1183","-0.3172","2.6977","-0.3204","0.0679","2.9057","0.0389","0.0996","2.9400","-0.3865","-0.1690","2.8642","0.1162","-0.1670","2.8312","-0.2959","-0.2989","2.6884","0.0147","-0.2976","2.6644","-0.2136","-0.3200","2.7222","-0.0221","-0.3112","2.6793","-0.2530","-0.4661","2.4696","0.0482","-0.4639","2.4845","-0.2411","-0.8855","2.5440","-0.0132","-0.8084","2.5090","00:28:50.093 AM"
"-0.1491","0.1662","2.9774","-0.1495","0.0848","2.9328","-0.1495","0.0848","2.9328","-0.1361","-0.0154","2.8459","-0.1177","-0.3170","2.6988","-0.3204","0.0717","2.9062","0.0389","0.0996","2.9397","-0.3867","-0.1693","2.8655","0.1162","-0.1670","2.8316","-0.2954","-0.2995","2.6830","0.0147","-0.2978","2.6648","-0.2139","-0.3210","2.7203","-0.0221","-0.3111","2.6793","-0.2564","-0.4659","2.4658","0.0484","-0.4633","2.4918","-0.2407","-0.8825","2.5396","-0.0133","-0.8085","2.5093","00:28:50.127 AM"
"-0.1441","0.1794","2.9665","-0.1495","0.0803","2.9328","-0.1495","0.0803","2.9328","-0.1362","-0.0175","2.8455","-0.1179","-0.3165","2.6997","-0.3203","0.0717","2.9054","0.0389","0.0996","2.9397","-0.3869","-0.1694","2.8668","0.1162","-0.1670","2.8316","-0.2958","-0.2995","2.6830","0.0189","-0.2978","2.6668","-0.2139","-0.3228","2.7201","-0.0221","-0.3111","2.6815","-0.2564","-0.4655","2.4645","0.0483","-0.4628","2.4895","-0.2411","-0.8811","2.5372","-0.0132","-0.8066","2.5088","00:28:50.160 AM"
"-0.1423","0.2076","2.9696","-0.1495","0.0803","2.9328","-0.1495","0.0803","2.9328","-0.1362","-0.0175","2.8452","-0.1179","-0.3172","2.6988","-0.3202","0.0716","2.9045","0.0389","0.0996","2.9383","-0.3866","-0.1694","2.8650","0.1161","-0.1670","2.8307","-0.2958","-0.2995","2.6830","0.0189","-0.2978","2.6668","-0.2135","-0.3235","2.7202","-0.0221","-0.3109","2.6751","-0.2565","-0.4657","2.4645","0.0483","-0.4633","2.4852","-0.2413","-0.8843","2.5428","-0.0133","-0.8066","2.5088","00:28:50.194 AM"
